LAT,LON,YEAR,DOY,PRECTOTCORR,TS,RH2M,GWETROOT
5.75,-4.75,2024,186,0.68,26.53,80.89,-999
5.75,-4.25,2024,186,0.95,26.88,80.14,-999
5.75,-3.75,2024,186,1.52,26.65,81.59,-999
6.25,-7.25,2024,186,1.51,24.31,87.89,-999
6.25,-6.75,2024,186,1.64,24.43,87.44,-999
6.25,-6.25,2024,186,1.92,24.21,87.84,-999
6.25,-5.75,2024,186,1.71,24.72,86.14,-999
6.25,-5.25,2024,186,1.4,25.64,83.43,-999
6.25,-4.75,2024,186,1.31,26.42,81.16,-999
6.25,-4.25,2024,186,1.55,26.74,80.31,-999
6.25,-3.75,2024,186,1.94,26.56,81.41,-999
6.75,-7.25,2024,186,2.91,23.89,89.09,-999
6.75,-6.75,2024,186,3.63,23.88,89.2,-999
6.75,-6.25,2024,186,4.72,23.6,89.88,-999
6.75,-5.75,2024,186,3.71,24.56,86.32,-999
6.75,-5.25,2024,186,2.45,25.63,82.92,-999
6.75,-4.75,2024,186,1.86,26.38,80.68,-999
6.75,-4.25,2024,186,2.04,26.67,79.9,-999
6.75,-3.75,2024,186,2.22,26.71,80.25,-999
7.25,-7.25,2024,186,7.71,23.72,89.53,-999
7.25,-6.75,2024,186,10.18,23.84,89.44,-999
7.25,-6.25,2024,186,13.56,23.42,90.59,-999
7.25,-5.75,2024,186,9.85,24.2,87.49,-999
7.25,-5.25,2024,186,5.17,25.18,83.91,-999
7.25,-4.75,2024,186,2.44,26.07,80.89,-999
7.25,-4.25,2024,186,2.17,26.68,79.01,-999
7.25,-3.75,2024,186,2.46,26.95,78.31,-999
7.75,-7.25,2024,186,19.64,24.02,88.68,-999
7.75,-6.75,2024,186,26.49,24.18,88.78,-999
7.75,-6.25,2024,186,30.21,23.47,90.75,-999
7.75,-5.75,2024,186,18.65,23.8,89.15,-999
7.75,-5.25,2024,186,8.68,24.67,85.32,-999
7.75,-4.75,2024,186,3.21,25.73,81.19,-999
7.75,-4.25,2024,186,2.19,26.66,78.06,-999
7.75,-3.75,2024,186,2.54,27.21,76.56,-999
8.25,-7.25,2024,186,26.03,24.64,87.11,-999
8.25,-6.75,2024,186,34.71,24.49,88.54,-999
8.25,-6.25,2024,186,33.55,23.87,90.06,-999
8.25,-5.75,2024,186,18.22,24.17,87.76,-999
8.25,-5.25,2024,186,8.1,24.96,83.55,-999
8.25,-4.75,2024,186,3.31,25.88,79.62,-999
8.25,-4.25,2024,186,2.51,26.64,77.21,-999
8.25,-3.75,2024,186,2.87,27.12,76.56,-999
5.25,-7.25,2024,187,0.69,25.18,85.15,-999
5.25,-6.75,2024,187,0.76,25.54,84.79,-999
5.25,-6.25,2024,187,0.68,25.97,83.94,-999
5.25,-5.75,2024,187,0.55,25.95,83.51,-999
5.25,-5.25,2024,187,0.37,26.4,81.68,-999
5.25,-4.75,2024,187,0.23,26.88,80.11,-999
5.25,-4.25,2024,187,0.2,27.12,79.76,-999
5.25,-3.75,2024,187,0.29,27.02,80.91,-999
5.75,-7.25,2024,187,0.93,24.91,85.6,-999
5.75,-6.75,2024,187,0.96,25.09,85.82,-999
5.75,-6.25,2024,187,0.99,25.39,86.09,-999
5.75,-5.75,2024,187,0.86,25.63,85.29,-999
5.75,-5.25,2024,187,0.6,26.47,82.34,-999
5.75,-4.75,2024,187,0.4,27.29,79.46,-999
5.75,-4.25,2024,187,0.35,27.64,78.35,-999
5.75,-3.75,2024,187,0.44,27.26,80.12,-999
6.25,-7.25,2024,187,1.08,24.99,85.46,-999
6.25,-6.75,2024,187,1,25.04,85.52,-999
6.25,-6.25,2024,187,1.14,25.05,86.75,-999
6.25,-5.75,2024,187,0.99,25.69,84.85,-999
6.25,-5.25,2024,187,0.74,26.77,81.36,-999
6.25,-4.75,2024,187,0.54,27.68,78.13,-999
6.25,-4.25,2024,187,0.45,28.02,76.72,-999
6.25,-3.75,2024,187,0.47,27.56,78.34,-999
6.75,-7.25,2024,187,1.36,25.02,85.76,-999
6.75,-6.75,2024,187,1.22,25.1,85.39,-999
6.75,-6.25,2024,187,1.22,25.15,86.31,-999
6.75,-5.75,2024,187,1.15,26.21,82.91,-999
6.75,-5.25,2024,187,1,27.2,79.61,-999
6.75,-4.75,2024,187,0.8,27.88,77.03,-999
6.75,-4.25,2024,187,0.61,28.1,75.78,-999
6.75,-3.75,2024,187,0.54,27.89,76.38,-999
7.25,-7.25,2024,187,1.54,25.07,84.99,-999
7.25,-6.75,2024,187,1.52,25.7,83.52,-999
7.25,-6.25,2024,187,1.66,25.78,84.12,-999
7.25,-5.75,2024,187,1.8,26.65,81.22,-999
7.25,-5.25,2024,187,1.73,27.32,78.68,-999
7.25,-4.75,2024,187,1.4,27.85,76.49,-999
7.25,-4.25,2024,187,0.95,28.22,74.81,-999
7.25,-3.75,2024,187,0.73,28.27,73.94,-999
7.75,-7.25,2024,187,1.56,25.25,83.56,-999
7.75,-6.75,2024,187,2.36,26.11,82.41,-999
7.75,-6.25,2024,187,3.25,26.02,83.41,-999
7.75,-5.75,2024,187,3.16,26.61,81.43,-999
7.75,-5.25,2024,187,2.76,27.19,78.82,-999
7.75,-4.75,2024,187,2.05,27.82,75.94,-999
7.75,-4.25,2024,187,1.24,28.42,73.29,-999
7.75,-3.75,2024,187,0.8,28.8,71.44,-999
8.25,-7.25,2024,187,5.8,25.42,83.03,-999
8.25,-6.75,2024,187,3.58,26.14,82.27,-999
8.25,-6.25,2024,187,4.5,26.27,82.59,-999
8.25,-5.75,2024,187,3.86,27.02,79.74,-999
8.25,-5.25,2024,187,2.92,27.74,76.28,-999
8.25,-4.75,2024,187,1.93,28.37,72.99,-999
8.25,-4.25,2024,187,1.11,28.85,70.61,-999
8.25,-3.75,2024,187,0.69,29.07,69.81,-999
5.25,-7.25,2024,188,4.58,25.31,88.31,-999
5.25,-6.75,2024,188,3.75,25.57,87.78,-999
5.25,-6.25,2024,188,2.94,25.89,87,-999
5.25,-5.75,2024,188,2.42,25.84,86.42,-999
5.25,-5.25,2024,188,1.64,26.25,84.41,-999
5.25,-4.75,2024,188,1.04,26.65,82.83,-999
5.25,-4.25,2024,188,0.77,26.79,82.59,-999
5.25,-3.75,2024,188,0.74,26.69,83.59,-999
5.75,-7.25,2024,188,5.29,25.17,88.73,-999
5.75,-6.75,2024,188,4.79,25.31,88.61,-999
5.75,-6.25,2024,188,4.23,25.38,88.78,-999
5.75,-5.75,2024,188,3.53,25.6,87.53,-999
5.75,-5.25,2024,188,2.54,26.36,84.44,-999
5.75,-4.75,2024,188,1.73,27.05,81.67,-999
5.75,-4.25,2024,188,1.31,27.28,80.68,-999
5.75,-3.75,2024,188,1.22,26.9,82.28,-999
6.25,-7.25,2024,188,4.63,25.23,87.89,-999
6.25,-6.75,2024,188,4.17,25.28,87.79,-999
6.25,-6.25,2024,188,3.93,24.99,89.34,-999
6.25,-5.75,2024,188,3.29,25.65,86.99,-999
6.25,-5.25,2024,188,2.67,26.66,83.48,-999
6.25,-4.75,2024,188,2.16,27.44,80.44,-999
6.25,-4.25,2024,188,1.81,27.65,79.1,-999
6.25,-3.75,2024,188,1.61,27.25,80.25,-999
6.75,-7.25,2024,188,3.59,25.14,87.19,-999
6.75,-6.75,2024,188,2.76,25.12,86.94,-999
6.75,-6.25,2024,188,2.36,24.87,88.59,-999
6.75,-5.75,2024,188,1.91,25.92,84.84,-999
6.75,-5.25,2024,188,1.83,26.95,81.43,-999
6.75,-4.75,2024,188,1.96,27.55,79.33,-999
6.75,-4.25,2024,188,2.14,27.64,78.68,-999
6.75,-3.75,2024,188,2.14,27.5,78.78,-999
7.25,-7.25,2024,188,3.88,25.28,85.48,-999
7.25,-6.75,2024,188,2.43,25.64,84.14,-999
7.25,-6.25,2024,188,1.74,25.42,85.69,-999
7.25,-5.75,2024,188,1.41,26.27,82.36,-999
7.25,-5.25,2024,188,1.46,27.08,79.39,-999
7.25,-4.75,2024,188,1.83,27.65,77.57,-999
7.25,-4.25,2024,188,2.35,27.89,76.88,-999
7.25,-3.75,2024,188,2.75,27.83,76.53,-999
7.75,-7.25,2024,188,5.6,25.98,82.82,-999
7.75,-6.75,2024,188,3.92,26.46,81.86,-999
7.75,-6.25,2024,188,3.39,26.08,83.78,-999
7.75,-5.75,2024,188,3.26,26.66,81.21,-999
7.75,-5.25,2024,188,3.09,27.28,78.48,-999
7.75,-4.75,2024,188,2.92,27.87,76.14,-999
7.75,-4.25,2024,188,2.86,28.31,74.54,-999
7.75,-3.75,2024,188,3.05,28.4,73.84,-999
8.25,-7.25,2024,188,6.96,26.63,80.66,-999
8.25,-6.75,2024,188,6.12,26.91,80.69,-999
8.25,-6.25,2024,188,5.43,26.75,81.56,-999
8.25,-5.75,2024,188,5.44,27.36,78.99,-999
8.25,-5.25,2024,188,5.29,27.89,76.58,-999
8.25,-4.75,2024,188,4.63,28.36,74.44,-999
8.25,-4.25,2024,188,3.64,28.67,72.97,-999
8.25,-3.75,2024,188,3.04,28.64,72.88,-999
5.25,-7.25,2024,189,6.12,24.68,89.29,-999
5.25,-6.75,2024,189,5.47,24.97,88.92,-999
5.25,-6.25,2024,189,4.37,25.42,88.12,-999
5.25,-5.75,2024,189,4.14,25.56,87.45,-999
5.25,-5.25,2024,189,3.43,26.02,85.95,-999
5.25,-4.75,2024,189,2.65,26.39,84.88,-999
5.25,-4.25,2024,189,2.23,26.5,84.72,-999
5.25,-3.75,2024,189,2.66,26.46,85.25,-999
5.75,-7.25,2024,189,7.68,24.55,90.16,-999
5.75,-6.75,2024,189,7.5,24.73,89.92,-999
5.75,-6.25,2024,189,7.5,24.91,89.84,-999
5.75,-5.75,2024,189,5.79,25.17,88.44,-999
5.75,-5.25,2024,189,3.99,25.88,85.75,-999
5.75,-4.75,2024,189,2.82,26.45,83.65,-999
5.75,-4.25,2024,189,2.52,26.64,83.1,-999
5.75,-3.75,2024,189,2.89,26.47,84.12,-999
6.25,-7.25,2024,189,9.84,24.58,90.65,-999
6.25,-6.75,2024,189,11.64,24.72,90.87,-999
6.25,-6.25,2024,189,13.59,24.62,91.59,-999
6.25,-5.75,2024,189,8.82,25.17,88.92,-999
6.25,-5.25,2024,189,5.21,26.06,85.36,-999
6.25,-4.75,2024,189,3.35,26.69,82.76,-999
6.25,-4.25,2024,189,3.02,26.83,81.94,-999
6.25,-3.75,2024,189,3.14,26.58,82.69,-999
6.75,-7.25,2024,189,11.17,24.44,91.25,-999
6.75,-6.75,2024,189,16.09,24.46,92.28,-999
6.75,-6.25,2024,189,19.52,24.49,92.66,-999
6.75,-5.75,2024,189,12.02,25.4,88.76,-999
6.75,-5.25,2024,189,7.17,26.3,85.08,-999
6.75,-4.75,2024,189,4.82,26.81,82.74,-999
6.75,-4.25,2024,189,4.21,26.85,81.98,-999
6.75,-3.75,2024,189,3.93,26.64,82.12,-999
7.25,-7.25,2024,189,13.86,24.1,91.89,-999
7.25,-6.75,2024,189,22.41,24.14,93.09,-999
7.25,-6.25,2024,189,21.53,24.37,92.59,-999
7.25,-5.75,2024,189,11.53,25.34,88.64,-999
7.25,-5.25,2024,189,7.41,26.06,85.67,-999
7.25,-4.75,2024,189,6.2,26.61,83.51,-999
7.25,-4.25,2024,189,5.81,26.93,82.11,-999
7.25,-3.75,2024,189,5.13,26.83,81.56,-999
7.75,-7.25,2024,189,22.1,23.72,92.86,-999
7.75,-6.75,2024,189,36.41,24.02,93.96,-999
7.75,-6.25,2024,189,27.74,24.21,93.16,-999
7.75,-5.75,2024,189,11.68,24.95,89.86,-999
7.75,-5.25,2024,189,7.27,25.43,87.66,-999
7.75,-4.75,2024,189,7.14,26.04,85.39,-999
7.75,-4.25,2024,189,7.17,26.73,82.98,-999
7.75,-3.75,2024,189,6.48,27.04,81.53,-999
8.25,-7.25,2024,189,26.19,23.99,91.39,-999
8.25,-6.75,2024,189,40.72,24.3,93.22,-999
8.25,-6.25,2024,189,30.33,24.67,91.59,-999
8.25,-5.75,2024,189,13.2,24.97,89.79,-999
8.25,-5.25,2024,189,8.56,25.19,88.59,-999
8.25,-4.75,2024,189,8.31,25.6,87.02,-999
8.25,-4.25,2024,189,8.27,26.23,84.94,-999
8.25,-3.75,2024,189,8.16,26.82,83.06,-999
5.25,-7.25,2024,190,4.76,24.68,89.54,-999
5.25,-6.75,2024,190,3.52,24.84,88.96,-999
5.25,-6.25,2024,190,2.44,25.09,88.28,-999
5.25,-5.75,2024,190,3.15,25.13,88.33,-999
5.25,-5.25,2024,190,2.98,25.59,86.58,-999
5.25,-4.75,2024,190,2.58,26.04,84.99,-999
5.25,-4.25,2024,190,2.37,26.28,84.39,-999
5.25,-3.75,2024,190,2.56,26.32,84.44,-999
5.75,-7.25,2024,190,5.79,24.6,89.78,-999
5.75,-6.75,2024,190,5.13,24.5,89.92,-999
5.75,-6.25,2024,190,5.84,24.31,90.38,-999
5.75,-5.75,2024,190,8.78,24.31,90.28,-999
5.75,-5.25,2024,190,7.57,24.9,88,-999
5.75,-4.75,2024,190,5.02,25.6,85.35,-999
5.75,-4.25,2024,190,3.19,26.09,83.69,-999
5.75,-3.75,2024,190,3.37,26.18,83.97,-999
6.25,-7.25,2024,190,6.67,24.73,89.29,-999
6.25,-6.75,2024,190,8.48,24.55,89.91,-999
6.25,-6.25,2024,190,15.3,23.92,91.78,-999
6.25,-5.75,2024,190,22.72,24.08,90.86,-999
6.25,-5.25,2024,190,18.43,24.63,88.62,-999
6.25,-4.75,2024,190,10.36,25.32,85.74,-999
6.25,-4.25,2024,190,4.25,25.89,83.34,-999
6.25,-3.75,2024,190,3.73,26.1,82.97,-999
6.75,-7.25,2024,190,6.45,24.61,89.04,-999
6.75,-6.75,2024,190,10.33,24.58,89.75,-999
6.75,-6.25,2024,190,21.28,24.06,92,-999
6.75,-5.75,2024,190,29.72,24.46,90.22,-999
6.75,-5.25,2024,190,23.14,24.86,88.17,-999
6.75,-4.75,2024,190,12.41,25.32,85.66,-999
6.75,-4.25,2024,190,4.7,25.75,83.24,-999
6.75,-3.75,2024,190,3.5,25.96,82.22,-999
7.25,-7.25,2024,190,4.89,24.35,88.51,-999
7.25,-6.75,2024,190,7.53,24.87,88.22,-999
7.25,-6.25,2024,190,14.72,24.62,89.84,-999
7.25,-5.75,2024,190,17.95,25.15,87.69,-999
7.25,-5.25,2024,190,13.91,25.44,85.92,-999
7.25,-4.75,2024,190,8.41,25.68,84.12,-999
7.25,-4.25,2024,190,4.7,25.91,82.41,-999
7.25,-3.75,2024,190,3.47,25.9,81.41,-999
7.75,-7.25,2024,190,3.82,24.29,87.87,-999
7.75,-6.75,2024,190,3.9,25.14,86.77,-999
7.75,-6.25,2024,190,6,25.05,87.47,-999
7.75,-5.75,2024,190,5.9,25.53,85.34,-999
7.75,-5.25,2024,190,5.41,25.71,84.08,-999
7.75,-4.75,2024,190,5.03,25.85,83.13,-999
7.75,-4.25,2024,190,4.77,25.98,82.29,-999
7.75,-3.75,2024,190,4.2,25.93,81.72,-999
8.25,-7.25,2024,190,4.17,24.62,86.76,-999
8.25,-6.75,2024,190,3.51,25.05,86.76,-999
8.25,-6.25,2024,190,3.91,25.23,86.56,-999
8.25,-5.75,2024,190,4,25.58,84.46,-999
8.25,-5.25,2024,190,4.06,25.69,83.41,-999
8.25,-4.75,2024,190,4.19,25.8,82.81,-999
8.25,-4.25,2024,190,4.45,25.92,82.59,-999
8.25,-3.75,2024,190,4.86,25.81,83.19,-999
5.25,-7.25,2024,191,7.66,24.71,88.95,-999
5.25,-6.75,2024,191,8.59,24.85,88.61,-999
5.25,-6.25,2024,191,8.32,25.03,88.28,-999
5.25,-5.75,2024,191,8.08,25.05,88.51,-999
5.25,-5.25,2024,191,7.4,25.46,87.64,-999
5.25,-4.75,2024,191,6.85,25.83,86.67,-999
5.25,-4.25,2024,191,6.64,25.99,86.12,-999
5.25,-3.75,2024,191,6.59,25.95,86.12,-999
5.75,-7.25,2024,191,9.9,24.63,89.55,-999
5.75,-6.75,2024,191,12.2,24.64,89.58,-999
5.75,-6.25,2024,191,12.91,24.48,90.16,-999
5.75,-5.75,2024,191,11.15,24.5,90.06,-999
5.75,-5.25,2024,191,9.21,25.03,88.55,-999
5.75,-4.75,2024,191,8.3,25.54,87.08,-999
5.75,-4.25,2024,191,8.43,25.73,86.59,-999
5.75,-3.75,2024,191,8.4,25.48,87.59,-999
6.25,-7.25,2024,191,12.71,24.85,89.17,-999
6.25,-6.75,2024,191,16.06,24.88,89.32,-999
6.25,-6.25,2024,191,17.09,24.44,90.59,-999
6.25,-5.75,2024,191,13.43,24.53,89.97,-999
6.25,-5.25,2024,191,10.46,25.01,88.31,-999
6.25,-4.75,2024,191,9.1,25.46,86.79,-999
6.25,-4.25,2024,191,9.12,25.6,86.34,-999
6.25,-3.75,2024,191,9.14,25.29,87.69,-999
6.75,-7.25,2024,191,14.3,24.94,88.64,-999
6.75,-6.75,2024,191,16.25,25.04,88.72,-999
6.75,-6.25,2024,191,16.64,24.85,89.84,-999
6.75,-5.75,2024,191,14.41,25.06,88.92,-999
6.75,-5.25,2024,191,12.74,25.27,87.79,-999
6.75,-4.75,2024,191,11.3,25.44,86.76,-999
6.75,-4.25,2024,191,10.1,25.48,86.3,-999
6.75,-3.75,2024,191,9.43,25.3,87,-999
7.25,-7.25,2024,191,12.54,24.92,87.7,-999
7.25,-6.75,2024,191,12.48,25.37,87.11,-999
7.25,-6.25,2024,191,12.63,25.42,87.69,-999
7.25,-5.75,2024,191,13.82,25.69,86.79,-999
7.25,-5.25,2024,191,15.64,25.68,86.47,-999
7.25,-4.75,2024,191,15.8,25.58,86.23,-999
7.25,-4.25,2024,191,14.2,25.43,86.18,-999
7.25,-3.75,2024,191,12.9,25.12,87.03,-999
7.75,-7.25,2024,191,9.7,24.92,86.79,-999
7.75,-6.75,2024,191,9.59,25.54,86.04,-999
7.75,-6.25,2024,191,11.24,25.47,86.72,-999
7.75,-5.75,2024,191,13.95,25.76,85.89,-999
7.75,-5.25,2024,191,17.46,25.82,85.78,-999
7.75,-4.75,2024,191,21,25.65,86.14,-999
7.75,-4.25,2024,191,25.01,25.26,87.05,-999
7.75,-3.75,2024,191,31.21,24.6,88.88,-999
8.25,-7.25,2024,191,9.11,25.13,85.9,-999
8.25,-6.75,2024,191,10.09,25.3,86.4,-999
8.25,-6.25,2024,191,12.35,25.21,87.12,-999
8.25,-5.75,2024,191,14.03,25.48,86.12,-999
8.25,-5.25,2024,191,16.53,25.6,85.91,-999
8.25,-4.75,2024,191,23.13,25.4,86.9,-999
8.25,-4.25,2024,191,39.23,24.87,89.01,-999
8.25,-3.75,2024,191,72.37,24.12,91.66,-999
5.25,-7.25,2024,192,5.76,23.94,89.38,-999
5.25,-6.75,2024,192,4.9,24.43,87.84,-999
5.25,-6.25,2024,192,3.71,25.01,85.81,-999
5.25,-5.75,2024,192,3.45,25.13,85.59,-999
5.25,-5.25,2024,192,2.96,25.57,84.39,-999
5.25,-4.75,2024,192,2.72,26,83.32,-999
5.25,-4.25,2024,192,2.85,26.23,83.02,-999
5.25,-3.75,2024,192,3.21,26.22,83.62,-999
5.75,-7.25,2024,192,7.62,23.62,91.11,-999
5.75,-6.75,2024,192,7.1,24.02,89.98,-999
5.75,-6.25,2024,192,6.08,24.46,88.78,-999
5.75,-5.75,2024,192,5.72,24.67,88.11,-999
5.75,-5.25,2024,192,5.27,25.31,86.14,-999
5.75,-4.75,2024,192,5.2,25.95,84.24,-999
5.75,-4.25,2024,192,5.49,26.28,83.44,-999
5.75,-3.75,2024,192,5.57,26.11,84.44,-999
6.25,-7.25,2024,192,9.25,23.81,90.73,-999
6.25,-6.75,2024,192,8.44,24.11,89.96,-999
6.25,-6.25,2024,192,6.82,24.15,89.81,-999
6.25,-5.75,2024,192,6.72,24.54,88.69,-999
6.25,-5.25,2024,192,7.5,25.25,86.83,-999
6.25,-4.75,2024,192,8.5,25.94,84.91,-999
6.25,-4.25,2024,192,8.99,26.34,83.76,-999
6.25,-3.75,2024,192,8.13,26.2,84.41,-999
6.75,-7.25,2024,192,10.24,23.74,90.51,-999
6.75,-6.75,2024,192,8.15,24.07,89.82,-999
6.75,-6.25,2024,192,5.26,23.99,89.97,-999
6.75,-5.75,2024,192,7.22,24.4,88.77,-999
6.75,-5.25,2024,192,12.84,24.93,87.72,-999
6.75,-4.75,2024,192,16.41,25.56,86.31,-999
6.75,-4.25,2024,192,15.43,26.15,84.72,-999
6.75,-3.75,2024,192,10.57,26.44,83.88,-999
7.25,-7.25,2024,192,8.92,23.54,89.91,-999
7.25,-6.75,2024,192,6.26,24.29,88.42,-999
7.25,-6.25,2024,192,4.79,24.17,88.88,-999
7.25,-5.75,2024,192,15.24,24.23,88.55,-999
7.25,-5.25,2024,192,35.64,24.38,88.73,-999
7.25,-4.75,2024,192,45.13,24.83,88.22,-999
7.25,-4.25,2024,192,36.19,25.56,86.52,-999
7.25,-3.75,2024,192,14.63,26.35,83.88,-999
7.75,-7.25,2024,192,6.69,23.86,88.39,-999
7.75,-6.75,2024,192,5.58,24.72,86.9,-999
7.75,-6.25,2024,192,7.99,24.37,88,-999
7.75,-5.75,2024,192,26.03,24.18,88.7,-999
7.75,-5.25,2024,192,56.37,24.21,89.36,-999
7.75,-4.75,2024,192,72.87,24.53,89.38,-999
7.75,-4.25,2024,192,63.05,25.08,88.38,-999
7.75,-3.75,2024,192,28.11,25.76,86.25,-999
8.25,-7.25,2024,192,5.31,24.6,86.46,-999
8.25,-6.75,2024,192,5.11,24.84,86.91,-999
8.25,-6.25,2024,192,8.11,24.57,87.78,-999
8.25,-5.75,2024,192,19.24,24.65,87.31,-999
8.25,-5.25,2024,192,35.87,24.85,86.89,-999
8.25,-4.75,2024,192,47.08,25.09,86.9,-999
8.25,-4.25,2024,192,45.42,25.29,87.32,-999
8.25,-3.75,2024,192,26.84,25.45,87.75,-999
5.25,-7.25,2024,193,7.47,24.72,88.35,-999
5.25,-6.75,2024,193,6.34,25.06,87.14,-999
5.25,-6.25,2024,193,4.13,25.44,85.44,-999
5.25,-5.75,2024,193,2.94,25.42,84.81,-999
5.25,-5.25,2024,193,2.22,25.71,83.74,-999
5.25,-4.75,2024,193,2.2,25.89,83.5,-999
5.25,-4.25,2024,193,2.75,25.86,84.25,-999
5.25,-3.75,2024,193,3.45,25.88,85,-999
5.75,-7.25,2024,193,10.21,24.62,89.57,-999
5.75,-6.75,2024,193,9.64,24.85,88.89,-999
5.75,-6.25,2024,193,7.15,25.01,88.19,-999
5.75,-5.75,2024,193,4.79,25.14,87.11,-999
5.75,-5.25,2024,193,3.77,25.48,85.66,-999
5.75,-4.75,2024,193,4.37,25.6,85.18,-999
5.75,-4.25,2024,193,5.73,25.45,85.85,-999
5.75,-3.75,2024,193,5.87,25.38,86.75,-999
6.25,-7.25,2024,193,8.8,24.7,89.28,-999
6.25,-6.75,2024,193,9.26,24.92,88.92,-999
6.25,-6.25,2024,193,8.05,24.78,89.25,-999
6.25,-5.75,2024,193,5.56,25.18,87.72,-999
6.25,-5.25,2024,193,4.9,25.57,86.37,-999
6.25,-4.75,2024,193,6.67,25.66,85.84,-999
6.25,-4.25,2024,193,9.35,25.49,86.21,-999
6.25,-3.75,2024,193,9.31,25.36,86.94,-999
6.75,-7.25,2024,193,6.18,24.61,88.71,-999
6.75,-6.75,2024,193,6.46,24.81,88.61,-999
6.75,-6.25,2024,193,6.3,24.85,89.16,-999
6.75,-5.75,2024,193,4.83,25.52,87.11,-999
6.75,-5.25,2024,193,4.75,25.93,85.96,-999
6.75,-4.75,2024,193,7.07,26.06,85.56,-999
6.75,-4.25,2024,193,10.49,26,85.6,-999
6.75,-3.75,2024,193,11.42,25.96,85.62,-999
7.25,-7.25,2024,193,5.38,24.69,87.49,-999
7.25,-6.75,2024,193,4.59,25.23,86.66,-999
7.25,-6.25,2024,193,4.51,25.46,86.91,-999
7.25,-5.75,2024,193,3.59,25.99,85.26,-999
7.25,-5.25,2024,193,3.52,26.13,85.16,-999
7.25,-4.75,2024,193,4.85,26.18,85.4,-999
7.25,-4.25,2024,193,7.05,26.31,85.11,-999
7.25,-3.75,2024,193,8.5,26.54,83.81,-999
7.75,-7.25,2024,193,4.98,25.03,85.86,-999
7.75,-6.75,2024,193,3.61,25.8,84.51,-999
7.75,-6.25,2024,193,3.52,25.88,84.81,-999
7.75,-5.75,2024,193,2.82,26.18,83.91,-999
7.75,-5.25,2024,193,2.63,26.09,84.59,-999
7.75,-4.75,2024,193,2.93,26.03,85.36,-999
7.75,-4.25,2024,193,3.63,26.17,85.36,-999
7.75,-3.75,2024,193,4.54,26.48,84.31,-999
8.25,-7.25,2024,193,4.05,25.64,83.47,-999
8.25,-6.75,2024,193,2.76,25.89,83.61,-999
8.25,-6.25,2024,193,2.59,26,83.78,-999
8.25,-5.75,2024,193,2.33,26.54,81.88,-999
8.25,-5.25,2024,193,2.26,26.63,81.8,-999
8.25,-4.75,2024,193,2.33,26.51,82.72,-999
8.25,-4.25,2024,193,2.58,26.33,84.04,-999
8.25,-3.75,2024,193,3.11,26.19,85.34,-999
5.25,-7.25,2024,194,-999,-999,-999,-999
5.25,-6.75,2024,194,-999,-999,-999,-999
5.25,-6.25,2024,194,-999,-999,-999,-999
5.25,-5.75,2024,194,-999,-999,-999,-999
5.25,-5.25,2024,194,-999,-999,-999,-999
5.25,-4.75,2024,194,-999,-999,-999,-999
5.25,-4.25,2024,194,-999,-999,-999,-999
5.25,-3.75,2024,194,-999,-999,-999,-999
5.75,-7.25,2024,194,-999,-999,-999,-999
5.75,-6.75,2024,194,-999,-999,-999,-999
5.75,-6.25,2024,194,-999,-999,-999,-999
5.75,-5.75,2024,194,-999,-999,-999,-999
5.75,-5.25,2024,194,-999,-999,-999,-999
5.75,-4.75,2024,194,-999,-999,-999,-999
5.75,-4.25,2024,194,-999,-999,-999,-999
5.75,-3.75,2024,194,-999,-999,-999,-999
6.25,-7.25,2024,194,-999,-999,-999,-999
6.25,-6.75,2024,194,-999,-999,-999,-999
6.25,-6.25,2024,194,-999,-999,-999,-999
6.25,-5.75,2024,194,-999,-999,-999,-999
6.25,-5.25,2024,194,-999,-999,-999,-999
6.25,-4.75,2024,194,-999,-999,-999,-999
6.25,-4.25,2024,194,-999,-999,-999,-999
6.25,-3.75,2024,194,-999,-999,-999,-999
6.75,-7.25,2024,194,-999,-999,-999,-999
6.75,-6.75,2024,194,-999,-999,-999,-999
6.75,-6.25,2024,194,-999,-999,-999,-999
6.75,-5.75,2024,194,-999,-999,-999,-999
6.75,-5.25,2024,194,-999,-999,-999,-999
6.75,-4.75,2024,194,-999,-999,-999,-999
6.75,-4.25,2024,194,-999,-999,-999,-999
6.75,-3.75,2024,194,-999,-999,-999,-999
7.25,-7.25,2024,194,-999,-999,-999,-999
7.25,-6.75,2024,194,-999,-999,-999,-999
7.25,-6.25,2024,194,-999,-999,-999,-999
7.25,-5.75,2024,194,-999,-999,-999,-999
7.25,-5.25,2024,194,-999,-999,-999,-999
7.25,-4.75,2024,194,-999,-999,-999,-999
7.25,-4.25,2024,194,-999,-999,-999,-999
7.25,-3.75,2024,194,-999,-999,-999,-999
7.75,-7.25,2024,194,-999,-999,-999,-999
7.75,-6.75,2024,194,-999,-999,-999,-999
7.75,-6.25,2024,194,-999,-999,-999,-999
7.75,-5.75,2024,194,-999,-999,-999,-999
7.75,-5.25,2024,194,-999,-999,-999,-999
7.75,-4.75,2024,194,-999,-999,-999,-999
7.75,-4.25,2024,194,-999,-999,-999,-999
7.75,-3.75,2024,194,-999,-999,-999,-999
8.25,-7.25,2024,194,-999,-999,-999,-999
8.25,-6.75,2024,194,-999,-999,-999,-999
8.25,-6.25,2024,194,-999,-999,-999,-999
8.25,-5.75,2024,194,-999,-999,-999,-999
